"","date","text","month"
"3080","2020-03-29","Dressing up during quarantine...doing what I love!!  Next Gonna do karaoke in my living room. That’ll be my band 😃 #dressup #blingqueen #blinggirl #pianist #music #musician #jazzmusic #bluesmusic #vocalist #band #Quarantine #coronavirus #loveyourself #beyourself #uniqueyou https://t.co/yDCiMNRSYj","March"
"3081","2020-03-29","The importance of Open space and walkable cities prominence has been raised during #covid19 impacts. If your not on total #lockdown &amp;
If #socialDistancing &amp; #PhysicalDistance is maintained there are many benefits obtained from walking by yourself.  
https://t.co/fxTyBtjg1O https://t.co/7JfowewF9K","March"
"3082","2020-03-29","Mira ésta otra tío @eldiariodedross, esto fue hace unos 10 días, el de bigote @omarfayad dió positivo al #Covid_19 y el vejestorio Presidente irresponsable que tenemos ha dicho que no se hará la prueba. https://t.co/kflwCj4DAi","March"
"3083","2020-03-29","Marvin Gaye on my Spotify asking “How much more abuse from man can she stand?” I think we have your answer sir. 50 more years, then she starts shaking us the hell off. #CoronavirusPandemic #SundayThoughts","March"
"3084","2020-03-29","#EstaSemanaPMX | Hugo López-Gatell aseguró que México actuó rápido contra el #coronavirus, por lo que no se parece a Italia o Estados Unidos. https://t.co/3D7Mona8id https://t.co/Ry7bkVXXdy","March"
"3085","2020-03-29","Coronavirus. À Lyon, la professeure Florence Ader dirige un essai clinique crucial #Coronavirus #Virus https://t.co/mSctfkeUcY via @ouestfrance","March"
"3086","2020-03-29","❗️Depuis le début du #confinement contre l'épidémie de #Covid19 en France les violences conjugales ont augmenté de 32%

On en parle avec Maître @isabelle_steyer, le collectif @NousToutesOrg et Mohamed Jemal, de l’association Un ToîT pour elles ⤵️
https://t.co/0lpGCbAMcg","March"
"3087","2020-03-29","Our talented youth has brilliant ideas 😀
#StayAtHomeAndStaySafe #CoronaUpdate #Covid_19 #CoronaInPakistan #CoronavirusPandemic https://t.co/zFOSTeaKAN","March"
"3088","2020-03-29","Made some new acquaintances this week. 😊
Have you met someone new? #Covid_19 #cats #dogs https://t.co/lURhNwY2x7","March"
"3089","2020-03-29","Excellent thread by Dr. Heemstra (@jenheemstra).

Want to know how #Covid_19 works and how the different tests work? Worth a read! https://t.co/LWDRI89krP","March"
"3090","2020-03-29","@IvankaTrump Rot in hell. And take your family with you. Just saying. #ksleg #SaveKansas #VoteBlue2020 #COVID19","March"
"3091","2020-03-29","I wonder if the #coronavirus is a demi viral biological response to racist abuse of power and healthy economics. #who on earth can help fix such problems.","March"
"3092","2020-03-29","Many more people are going to die and those of us who are not interventionists need to support these patients, their families and our colleagues. We know what they need - we just need to find ways of providing it safely (and effectively)? #coronavirus @RCPLondon @hospiceuk https://t.co/BdHRc10DPT","March"
"3093","2020-03-29","[#coronavirus #occitanie] Bravo pour ce soutien aux soignants affiché par tous nos sportifs régionaux actuellement confinés à la maison. Merci à @AndyDelort9 @MontpellierHSC @StadeToulousain @CastresRugby et bien d'autres supporters de nos équipes médicales. https://t.co/h2VIPo3If3","March"
"3094","2020-03-29","COVID-19 community transmission is here. Help flatten the curve by washing your hands, staying home, and physical distancing. #flattenthecurve #COVID19 https://t.co/qj1b4KqgdW","March"
"3095","2020-03-29","Making some #Quarantine cookies 🐷 #Covid_19 #lockdown #coronapocolypse #StayAtHomeAndStaySafe https://t.co/9J3zG00HND","March"
"3096","2020-03-29","#Florida man touts TV ratings going up up up, doesn't mention number of #coronavirus cases also going up up up. https://t.co/HeBNfg03Jn https://t.co/XjiV1021IQ","March"
"3097","2020-03-29","The reason we keep getting reports on our leader's status regards #COVID19 is because they have all opportunity to get tested, and you keep deceiving yourself that the virus is an elite thing. A lot of people don't know they are infected until they are tested.
#StaySafeNigeria","March"
"3098","2020-03-29","Town of Faith flies American flags to boost spirits during #COVID19 outbreak 

#InThisTogether @lizmoomey @salisburypost

https://t.co/gvf0Edl5yb","March"
"3099","2020-03-29","[VIDEO] #Coronavirus: animación en realidad virtual muestra cómo ataca el #COVID19 a los pulmones ► https://t.co/TIzoKFIMg1","March"
"3100","2020-03-29","#China's #BarbarianHandling will not survive this: The Latest: Fauci warns #USA could see some 100,000 #deaths https://t.co/8UkTWpqpg1 #COVID19 #Coronavirus #Pandemic #2020Pandemic","March"
"3101","2020-03-29","After we defeat #COVID19, we should start looking into a cure for the two party system. https://t.co/0iYYqkbDGX","March"
"3102","2020-03-29","@ChouhanShivraj @PMOIndia Distribution of essential commodities to poor people is good. But what about middle class people? They also need food and money everyday! Their bank  a/c can go nill very soon!! #CoronaLockdown #Covid_19","March"
"3103","2020-03-29","Periodismo científico para explicar la expansión de e contagio del #coronavirus.  Estaremos atentos a las conclusiones dentro de unos meses.

https://t.co/IbwVdlvMV0","March"
"3104","2020-03-29","@CallyGingrich @newtgingrich #COVIDー19 #coronavirus #COVID19slovenija #COVID19deutschland #covid_19italia #Covid_19 #COVID19de #CoronaOutbreak 
Deaths per capita around the Slovenisphere from https://t.co/5hir5OZVON 

Italy 0.0166%
Austria 0.0008%
Slovenia 0.0004%
Hungary 0.0001%

https://t.co/wIq1GdoT3C https://t.co/l9CTVzkX9P","March"
"3105","2020-03-29","Trend in netto calo nel Lazio (6,5 mln di abitanti): solo 200 contagiati in più di cui solo 73 a Roma (3 mln di abitanti). In totale sono 133 i pazienti in TI (variazione su ieri 0%). 208 guariti e 12 decessi (tot 220), con 200 nuovi contagi. Il picco sembra passato. #Covid_19","March"
"3106","2020-03-29","La ville condamne cette ""invitation"". Mme la Maire a été en contact avec la famille et invite chacun d’entre nous à rester sereins et à soutenir, sans faille, le personnel de santé engagé, comme Mira, dans la lutte contre le #Covid_19. 
#Dourdan #Essonne  https://t.co/4rkhogk1B6","March"
"3107","2020-03-29","America needs to stop comparing Obama's and Trump's response to the H1N1 virus and #COVID19.  It's setting a dangerous precedent.  Yes the H1N1 infected 65M and killed 20K, much more than the current crisis, however the death rate was 0.02%, the same as a regular flu.  (1/2)","March"
"3108","2020-03-29","Sinon, bande de petits chenapans, vous comprenez pas quoi dans ""confinement"" ? C'est simple pourtant non ? Bordel restez chez vous pour une fois qu'on vous le demande ! Je pense que, même si c'est chiant, les amis et les amours passent après. Revoyez les priorités.#coronavirus","March"
"3109","2020-03-29","Coming up on the @KHONnews at 6pm. Healthcare workers spent the day testing for #COVID19 in Waipio. 

Dr. Scott Miscovich says tests results are lagging and we will see a surge in positive #coronavirus cases in the state. Here’s a preview &amp; tune in for the full story. https://t.co/dZPfAKXlaI","March"
"3110","2020-03-29","More than 700 New Jersey police officers test positive for the #coronavirus https://t.co/mu7ktlwLBp","March"
"3111","2020-03-29","#ueniversite #picemiyeti #neksflis #ZamanDaraliyorAcilTahliye #iyigeceler #Covid_19 #pazar #Iran 
Koronavirüs 'ün insan psikolojisine etkilerini anlatıyorum.. https://t.co/wpEEoMIVdn","March"
"3112","2020-03-29","https://t.co/iXwid3j8ze International #Entrepreneur Masterminds Conference Call
Topic: Tips and Tactics to Manage Your Business During #COVID19
By: Jimmy Davies
FREE - Monday, March 30, 2020, 8:00 PM EST
Register: https://t.co/RLhBdmeUao
#Networking #Entrepreneurship https://t.co/75KFYjYSjB","March"
"3113","2020-03-29","@nickht01 @MsppOfficiel Nickenson: Enfomasyon sou #coronavirus disponíb sou entènèt la. Peryod enkibasyon an pran 14 Jou. Li patka enfekte #Haiti","March"
"3114","2020-03-29","Song Beater with new challenging ""Real 360"" mode and themes update (flying dragons included😍) is here! Oh and if you wanna punch #coronavirus in the face during your quarantined fitness routine, now you can. Stay strong and healthy out there! 👊 #indiedev https://t.co/xooxWi4Sl2 https://t.co/7VLvLku4RN","March"
"3115","2020-03-29","117 وفاة ب #فيروس_كورونا والإصابات ترتفع الى 3924 في القارة السمراء
#Covid_19 
@WHO 
https://t.co/JhnLKw5rjW https://t.co/jnDpnptCkx","March"
"3116","2020-03-29","God spoke through His Prophets years ago about THIS TIME, THIS SEASON!
A reminder that God knows the end from the beginning...so, take heart❤️! 
Trust God's Plan &amp; KNOW that If God be for us, who can be against us?!
#Trump2020 #Believe #TheGreatAwakening #TheStorm #COVID19","March"
"3117","2020-03-29","Y encima Irene Montero que vuelve a dar positivo junto con 78.797 en #coronavirus #covid19 y 6.528 muertos se pone chula https://t.co/ZaU3ic6qzB MUY FAN Eduardo Inda GRACIAS #YOmequedoencasa https://t.co/2nx5NB5ev3","March"
"3118","2020-03-29","#losAguafuertes del lunes en @cronicaglobal .@carlosmarmol_es escribe sobre el cambio cultural que nos espera tras la crisis del #coronavirus. Un mundo mucho más difícil donde el ansia de una seguridad imposible mermará las libertades individuales. https://t.co/3hr7TN06md","March"
"3119","2020-03-29","It's the uncertainty that causes anxiety. There is no playbook. When one stands back and make comparisons we are in a better position to deal with #covid19 compared to #spanishflu because of access to #globalinformation and #global…https://t.co/IEIao4ktL1 https://t.co/SWBCf74nnD","March"
"3120","2020-03-29","Interesting thread about #COVID19 re-infection from a virologist @PeterKolchinsky Worth the read!!  TY Peter!! https://t.co/Iz0i8jNY1f","March"
"3121","2020-03-29","@GavinNewsom @Bloom_Energy Thanks to all, Love,our #GoldenState Well done,you're saving life's.  #COVID19","March"
"3122","2020-03-29","@htTweets Kerala government should provide them facility to reach out their homes @htTweets #covid19","March"
"3123","2020-03-29","Using data from just the #DiamondPrincess  cruise ship #covid19 cases and correcting for age. #hCoV19 
https://t.co/K28dZfueKG https://t.co/MWbjiY0MUm","March"
"3124","2020-03-29","Sometimes I'm a slow learner... 
When the reality of the Corona Virus #Covid19 #Lockdown finally sinks in... 
https://t.co/s4s9CbB7Dj","March"
"3125","2020-03-29","Not wearing masks to protect against #coronavirus is a ‘big mistake,’ top Chinese scientist says
 https://t.co/KbuCRExK4J","March"
"3126","2020-03-29","#Coronavirus #SARSCoV2 #COVID19
Die #SpanischeGrippe 1918-1920 war verheerend. Lernen wir aber aus der Geschichte - rasches #SocialDistancing &amp; nicht zu früh sondern schrittweise öffnen hilft #FlattenTheCurve. Dazu ist auch Aufhellung Dunkelziffer nötig /1
https://t.co/hfYPKBNl3E","March"
"3127","2020-03-29","#CoronaVirus बिहार में प्रवेश करने वालों को 14 दिनों कैंप में रखा जाएगा, यूपी से 8 बसों से गोपालगंज प्रवेश किए सैकड़ों लोग, सभी लोगों को आपदा शिविर में आइसोलेट किया गया, पैदल, साइकिल और जुगाड़ गाड़ी से भी घर लौट रहे हैं लोग, सभी लोगों को कैंप में कराया जा रहा है भर्ती https://t.co/uHOi9g5wpS","March"
"3128","2020-03-29","Vietnam reports 188 cases of #COVID19. Nine new patients confirmed this evening. 

https://t.co/B9BZkl6ICs https://t.co/8P73Gh0ukl","March"
"3129","2020-03-29","#septahuit combien vous pariez que c est gens là sont dare dare rentrés en France rapport au #Covid_19 ?","March"
"3130","2020-03-29","Purveyor of insane conspiracy theories, #FakeNews and racism @ezralevant just blocked me for calling him out on his bullshit.

I wear it like a badge of honour. Coward wouldn’t want to be questioned by me.

#coronavirus https://t.co/oV8pIcFVy6","March"
"3131","2020-03-29","#Freethinkers...do you think they will mandate a Sars/Covid #vaccine before kids can return to school? Asking for my friend! #Covid_19 #SARSCoV2 #CoronaAlert #COVID19 #homeschool","March"
"3132","2020-03-29","🔥The Latest: US COVID deaths double in 2 days, topping 2,000 #Coronavirus #COVID19 #virus #flu #pandemic #epidemic #WHO #CDC #LockdownUSA #Seattle  https://t.co/Eu2ban5AlD","March"
"3133","2020-03-29","This is called leadership. #Trump2020NowMoreThanEver #Covid_19 #StayAtHomeAndStaySafe https://t.co/R8mWzo9q8X","March"
"3134","2020-03-29","The Economy, Transport and North Wales Minister @KenSkatesMS has today announced urgent measures to support #publictransport through the #coronavirus pandemic.

https://t.co/kfbIEHafRr","March"
"3135","2020-03-29","Quel con, si il était en #civ il serait deja riche. #covid_19 https://t.co/u8SAokv5TJ","March"
"3136","2020-03-29","@harrylitman Trump's trade wars are STILL screwing Americans - making it hard to acquire cotton swabs for #coronavirus testing. Quarantine HIM. https://t.co/J4iGZB5uui","March"
"3137","2020-03-29","Tonight @ColoradoDOT says it’s suspending @RideBustang and @BustangOutrider service across Colorado through the duration of the state’s stay-at-home order “to reduce intercity travel.” #coronavirus","March"
"3138","2020-03-29","#เราไม่ทิ้งกัน #Covid_19
ชิบหายละ... ขอโทดค่ะ.. หนูรักลุงตู่ https://t.co/Rgq0OZq22I","March"
"3139","2020-03-29","Our heroes 👏👏👏 @WHO #Covid_19 #golftalk https://t.co/ll9rVXEmTL","March"
"3140","2020-03-29","Aggressive screening might have helped contain the #coronavirus in the United States. But technical flaws, regulatory hurdles and lapses in leadership let it spread undetected for weeks. https://t.co/mBoiikg1u9","March"
"3141","2020-03-29","#ÚLTIMAHORA | #Rueda de #prensa tras la reunión del #Comité de #Gestión Técnica del #coronavirus, síguelo en directo #atlanticohoy #españa #streaming

https://t.co/qLc6JBJJpZ","March"
"3142","2020-03-29","Bilim kurulu #EvdenÇıkma hasta 
 olursun ,sevdiklerinin hasta olmasına sebeb olursun diye seni uyarıyor. Dinlemiyorsun #Covid_19 mikrobu ile sevdiklerinin hasta olmasına ,hayatını kaybetmesine sebeb oluyorsun senin vidanın bu ağır yükü kaldırabilirmi.  
#48SaatHicCıkma","March"
"3143","2020-03-29","Some U.S. Governors have stepped-up during coronavirus, others not so much https://t.co/btT41tj6Cg via @nbcnews
#COVID19 #AndrewCuomo #Governors","March"
"3144","2020-03-29","EP02: Deceleration‘s second broadcast for the #Covid19 era in #SanAntonio includes public health professional Dr. Adelita Cantu … musical guest ILa Minori … grant opportunities for local artists … and more. https://t.co/i21ku8NiY9 #CoronaLockdown #Livestream","March"
